id,date,lon,lat,lon.025,lon.5,lon.975,lat.025,lat.5,lat.975,b,b.5
84482.14,10/17/2014 14:42,-64.3876369,-42.54538519,-64.40650056,-64.38944474,-64.35891245,-42.63221214,-42.52704754,-42.51803056,1.844,2
84482.14,10/17/2014 20:42,-64.36636963,-42.66986616,-64.38179718,-64.36659035,-64.34695719,-42.68557675,-42.67046839,-42.65051066,1.852,2
84482.14,10/18/2014 2:42,-64.31707583,-42.72000033,-64.36685582,-64.31718431,-64.26265996,-42.75751647,-42.71944996,-42.68460821,1.871,2
84482.14,10/18/2014 8:42,-64.20443422,-42.82761726,-64.23326149,-64.20597024,-64.16810651,-42.85706203,-42.83137707,-42.78216682,1.906,2
84482.14,10/18/2014 14:42,-64.2188006,-42.85612354,-64.29780598,-64.21273763,-64.17052299,-42.90131232,-42.85393244,-42.81649464,1.916,2
84482.14,10/18/2014 20:42,-64.33650521,-42.87934487,-64.34972471,-64.33609149,-64.32460823,-42.88896365,-42.87917997,-42.87056599,1.932,2
84482.14,10/19/2014 2:42,-64.38618639,-42.94483398,-64.39372578,-64.38617123,-64.37880038,-42.94930015,-42.94511072,-42.93863062,1.95,2
84482.14,10/19/2014 8:42,-64.31366476,-42.92276885,-64.32352781,-64.3133616,-64.30585379,-42.92945044,-42.92233533,-42.91835655,1.946,2
84482.14,10/19/2014 14:42,-64.34315441,-42.92690855,-64.37595131,-64.34384768,-64.31039822,-42.93562643,-42.92688179,-42.91817575,1.932,2
84482.14,10/19/2014 20:42,-64.37793234,-42.92232461,-64.39163221,-64.37798599,-64.36398164,-42.93667125,-42.92264404,-42.90695076,1.929,2
84482.14,10/20/2014 2:42,-64.42822556,-42.87306201,-64.45245417,-64.42783905,-64.40394407,-42.88311164,-42.87328528,-42.86314967,1.932,2
84482.14,10/20/2014 8:42,-64.49872095,-42.90443638,-64.54767136,-64.4983884,-64.45133363,-42.93540867,-42.90466262,-42.87398122,1.924,2
84482.14,10/20/2014 14:42,-64.6268861,-42.85076982,-64.73332977,-64.62676096,-64.51777373,-42.90490361,-42.85071733,-42.78902303,1.938,2
84482.14,10/20/2014 20:42,-64.58574092,-42.72560432,-64.59232181,-64.58576054,-64.57898005,-42.73149407,-42.72718209,-42.70520973,1.93,2
84482.14,10/21/2014 2:42,-64.5998969,-42.66383254,-64.61616111,-64.59820999,-64.58825703,-42.66968736,-42.66478924,-42.65311047,1.923,2
84482.14,10/21/2014 8:42,-64.61887968,-42.64509239,-64.62841973,-64.61890359,-64.60934094,-42.65117061,-42.64528828,-42.63785858,1.92,2
84482.14,10/21/2014 14:42,-64.55286892,-42.61755467,-64.70977308,-64.55358237,-64.39748634,-42.72537827,-42.6190781,-42.50606072,1.919,2
84482.14,10/21/2014 20:42,-64.47475749,-42.5922502,-64.60226265,-64.47176921,-64.35281581,-42.6676769,-42.59074565,-42.52161908,1.917,2
84482.14,10/22/2014 2:42,-64.32471477,-42.55241881,-64.3433047,-64.32331747,-64.31100554,-42.56113065,-42.55277789,-42.54104506,1.927,2
84482.14,10/22/2014 8:42,-64.30544369,-42.5831471,-64.31334196,-64.30532494,-64.29887109,-42.59180946,-42.58325309,-42.57381864,1.914,2
84482.14,10/22/2014 14:42,-64.32728127,-42.63794864,-64.45256882,-64.33073461,-64.19738056,-42.74305213,-42.6373783,-42.53757185,1.9,2
84482.14,10/22/2014 20:42,-64.35132182,-42.68923523,-64.37189229,-64.35055561,-64.33575083,-42.71300154,-42.6971975,-42.63648356,1.889,2
84482.14,10/23/2014 2:42,-64.33740455,-42.72937064,-64.34884134,-64.33763882,-64.32513006,-42.73432322,-42.7292915,-42.72455909,1.87,2
84482.14,10/23/2014 8:42,-64.23062581,-42.79741286,-64.23662755,-64.23076958,-64.22360534,-42.8011574,-42.79750543,-42.79335862,1.854,2
84482.14,10/23/2014 14:42,-64.09306607,-42.82693674,-64.24952903,-64.09060788,-63.94706494,-42.92294394,-42.82578655,-42.73031261,1.874,2
84482.14,10/23/2014 20:42,-63.972191,-42.85354388,-64.12910522,-63.94722885,-63.90026921,-42.89526719,-42.85397336,-42.80389954,1.892,2
84482.14,10/24/2014 2:42,-64.02093831,-42.92204003,-64.03510497,-64.02057211,-64.00842745,-42.95449163,-42.93710535,-42.86366945,1.879,2
84482.14,10/24/2014 8:42,-64.28147637,-42.94060494,-64.30386359,-64.28867797,-64.17620016,-42.94852193,-42.94059581,-42.93207842,1.887,2
84482.14,10/24/2014 14:42,-64.29067851,-42.98250909,-64.30024523,-64.2905603,-64.28180388,-42.99020315,-42.98260904,-42.97528016,1.811,2
84482.14,10/24/2014 20:42,-64.28429515,-42.98914815,-64.30335623,-64.2849634,-64.26497858,-43.01504311,-42.98723952,-42.97801463,1.74,2
84482.14,10/25/2014 2:42,-64.43791781,-43.07637551,-64.45435168,-64.43875355,-64.42064372,-43.08664023,-43.07654816,-43.06544204,1.673,2
84482.14,10/25/2014 8:42,-64.51891019,-43.09381722,-64.52924039,-64.52119492,-64.48224669,-43.09824309,-43.09362425,-43.09047391,1.576,2
84482.14,10/25/2014 14:42,-64.56150789,-43.07929677,-64.69395129,-64.56851239,-64.39254606,-43.16895617,-43.07815781,-42.99480696,1.494,1
84482.14,10/25/2014 20:42,-64.62694285,-43.10695193,-64.75360521,-64.66225761,-64.43596501,-43.17289284,-43.10134946,-43.08951515,1.329,1
84482.14,10/26/2014 2:42,-64.8185429,-43.25188015,-64.85400913,-64.81537447,-64.80452786,-43.26979079,-43.24982056,-43.24496147,1.28,1
84482.14,10/26/2014 8:42,-64.87233168,-43.32748627,-64.88287047,-64.8721123,-64.86214811,-43.35035912,-43.32611528,-43.30904608,1.099,1
84482.14,10/26/2014 14:42,-64.87042711,-43.45686203,-64.94485811,-64.87089721,-64.7890467,-43.50473664,-43.45687292,-43.41248005,1.02,1
84482.14,10/26/2014 20:42,-64.70848921,-43.65185356,-64.7789332,-64.70831847,-64.6467483,-43.69410964,-43.65125196,-43.60959853,1,1
84482.14,10/27/2014 2:42,-64.38282986,-43.87227076,-64.45705218,-64.38071393,-64.32516593,-43.91350133,-43.87253706,-43.83246345,1,1
84482.14,10/27/2014 8:42,-64.14241939,-43.99767076,-64.19437995,-64.14513377,-64.07784315,-44.02466823,-43.99935374,-43.96144573,1,1
84482.14,10/27/2014 14:42,-63.84811759,-44.13491602,-63.96891169,-63.84107359,-63.77042788,-44.17385924,-44.13595631,-44.0865329,1.01,1
84482.14,10/27/2014 20:42,-63.71514835,-44.19454893,-63.72601438,-63.71556655,-63.70219641,-44.20334323,-44.19465376,-44.18558815,1.003,1
84482.14,10/28/2014 2:42,-63.3956225,-44.24304503,-63.41936622,-63.3946279,-63.37737995,-44.26594696,-44.24180878,-44.22714381,1,1
84482.14,10/28/2014 8:42,-63.05771106,-44.36527241,-63.12273322,-63.05592492,-62.99526462,-44.39927469,-44.36494738,-44.33239216,1,1
84482.14,10/28/2014 14:42,-62.6146478,-44.48869752,-62.7179591,-62.60642056,-62.57362587,-44.50432453,-44.48907103,-44.47259954,1.012,1
84482.14,10/28/2014 20:42,-62.36502272,-44.51928847,-62.45904969,-62.31572651,-62.28788415,-44.56450485,-44.51583025,-44.49617688,1.009,1
84482.14,10/29/2014 2:42,-62.02785892,-44.54856674,-62.08837795,-62.02369697,-62.00799895,-44.56678551,-44.54821464,-44.5324559,1.078,1
84482.14,10/29/2014 8:42,-61.90904712,-44.5999314,-61.93350515,-61.91033046,-61.88072001,-44.61417336,-44.59985222,-44.58576657,1.084,1
84482.14,10/29/2014 14:42,-61.88580335,-44.63135789,-61.9319428,-61.89268425,-61.8112686,-44.66969813,-44.62926628,-44.60475684,1.081,1
84482.14,10/29/2014 20:42,-61.90194173,-44.64529011,-61.91708606,-61.90259523,-61.88454784,-44.65948864,-44.64523091,-44.63087631,1.076,1
84482.14,10/30/2014 2:42,-61.91509875,-44.65558626,-61.93723945,-61.91533707,-61.88949063,-44.67842355,-44.65579957,-44.63317252,1.071,1
84482.14,10/30/2014 8:42,-61.92377845,-44.66211722,-61.93726579,-61.9242892,-61.90721733,-44.67552783,-44.66189658,-44.64983493,1.06,1
84482.14,10/30/2014 14:42,-61.79761098,-44.71695911,-61.82227696,-61.79587239,-61.78076959,-44.7262771,-44.71711119,-44.70608457,1.046,1
84482.14,10/30/2014 20:42,-61.74632095,-44.70516551,-61.75874896,-61.74716213,-61.73043734,-44.71312561,-44.70540094,-44.69596084,1.01,1
84482.14,10/31/2014 2:42,-61.29746336,-44.64482842,-61.31062592,-61.29708847,-61.28727885,-44.65010843,-44.64470112,-44.64060431,1,1
84482.14,10/31/2014 8:42,-61.0571192,-44.5725668,-61.08931193,-61.05796229,-61.02179961,-44.58874075,-44.57226351,-44.55825448,1,1
84482.14,10/31/2014 14:42,-60.77072028,-44.4738838,-60.87628805,-60.77275796,-60.65521292,-44.52994386,-44.47312132,-44.42521202,1.003,1
84482.14,10/31/2014 20:42,-60.57321821,-44.37062968,-60.68796666,-60.56743384,-60.49589488,-44.3878555,-44.37255419,-44.33903769,1.006,1
84482.14,11/1/2014 2:42,-60.39187271,-44.20991901,-60.40889044,-60.39328705,-60.36405063,-44.230285,-44.2090966,-44.19518036,1.029,1
84482.14,11/1/2014 8:42,-60.20450962,-44.2776161,-60.21607467,-60.20449563,-60.19266589,-44.28562447,-44.27766042,-44.26923279,1.014,1
84482.14,11/1/2014 14:42,-60.04687475,-44.45987206,-60.0713409,-60.04585781,-60.02858898,-44.48808242,-44.46746931,-44.40217028,1.017,1
84482.14,11/1/2014 20:42,-59.92300745,-44.4836861,-59.96762269,-59.91998071,-59.90966949,-44.49173884,-44.48369401,-44.47472803,1.006,1
84482.14,11/2/2014 2:42,-59.69513722,-44.32464034,-59.71105259,-59.69507286,-59.67990399,-44.33319356,-44.32481873,-44.31516065,1,1
84482.14,11/2/2014 8:42,-59.36689769,-44.23398263,-59.38263401,-59.3677941,-59.34425422,-44.24035264,-44.23400385,-44.22827696,1.001,1
84482.14,11/2/2014 14:42,-59.12476524,-44.27126371,-59.19952779,-59.12481261,-59.04530277,-44.30735915,-44.27360652,-44.22314132,1.001,1
84482.14,11/2/2014 20:42,-58.8922646,-44.34082468,-58.90450613,-58.89209914,-58.88122047,-44.35257336,-44.34176538,-44.32408422,1.001,1
84482.14,11/3/2014 2:42,-58.55282245,-44.36004196,-58.59288735,-58.54971834,-58.53479537,-44.36782778,-44.36021878,-44.35186579,1.011,1
84482.14,11/3/2014 8:42,-58.43962498,-44.38373597,-58.44765419,-58.43977344,-58.43059992,-44.38725584,-44.38386641,-44.37968077,1.007,1
84482.14,11/3/2014 14:42,-58.22827138,-44.47626965,-58.29316797,-58.22256829,-58.20807694,-44.49225008,-44.47800977,-44.45100344,1.009,1
84482.14,11/3/2014 20:42,-58.13168321,-44.49003271,-58.14072752,-58.13194678,-58.12156459,-44.49608024,-44.4900585,-44.48408568,1.004,1
84482.14,11/4/2014 2:42,-57.87493297,-44.6146468,-57.91726631,-57.87428284,-57.82754181,-44.6217433,-44.61474632,-44.6070533,1.005,1
84482.14,11/4/2014 8:42,-57.72131114,-44.69204268,-57.73418363,-57.72198155,-57.70189855,-44.70074356,-44.69190605,-44.68364289,1.008,1
84482.14,11/4/2014 14:42,-57.42572552,-44.95526244,-57.44515357,-57.42608223,-57.40133298,-44.97254702,-44.95675476,-44.92754988,1.341,1
84482.14,11/4/2014 20:42,-57.39516852,-44.98754208,-57.40385484,-57.39539305,-57.38524537,-44.99646941,-44.9878352,-44.97729994,1.135,1
84482.14,11/5/2014 2:42,-57.34772678,-45.10901789,-57.39632054,-57.34876941,-57.29811062,-45.14284811,-45.10844835,-45.07484775,1.018,1
84482.14,11/5/2014 8:42,-57.17466364,-45.3116492,-57.20289375,-57.17415806,-57.14875104,-45.32554248,-45.31187782,-45.29552758,1.013,1
84482.14,11/5/2014 14:42,-57.07168563,-45.43026791,-57.08859671,-57.07136937,-57.05400281,-45.43899571,-45.43019294,-45.42108322,1.006,1
84482.14,11/5/2014 20:42,-56.96841621,-45.50807146,-56.97629265,-56.96830979,-56.96128849,-45.5141934,-45.50805008,-45.50163732,1.003,1
84482.14,11/6/2014 2:42,-56.78795251,-45.54015945,-56.79704891,-56.78808488,-56.77831222,-45.54396811,-45.5401493,-45.5363178,1.003,1
84482.14,11/6/2014 8:42,-56.6206841,-45.57657778,-56.66078519,-56.61475983,-56.60124181,-45.58970237,-45.57601877,-45.56672696,1.001,1
84482.14,11/6/2014 14:42,-56.41814112,-45.64260785,-56.48826047,-56.41604658,-56.36046682,-45.68436662,-45.64215966,-45.60170016,1.003,1
84482.14,11/6/2014 20:42,-56.28713683,-45.63743909,-56.30634885,-56.2872972,-56.26740261,-45.64947702,-45.6373181,-45.62640473,1.002,1
84482.14,11/7/2014 2:42,-56.15197797,-45.57211881,-56.17267635,-56.16087655,-56.11344356,-45.57667764,-45.57255001,-45.56542885,1.001,1
84482.14,11/7/2014 8:42,-55.98862263,-45.51253879,-56.03457421,-55.98831553,-55.94650916,-45.54349203,-45.51261785,-45.48348338,1.001,1
84482.14,11/7/2014 14:42,-55.81890457,-45.45373801,-55.83093073,-55.81823679,-55.81021371,-45.46159844,-45.45284482,-45.44787427,1,1
84482.14,11/7/2014 20:42,-55.72452239,-45.43354793,-55.73098708,-55.72458235,-55.71752074,-45.43896291,-45.43356862,-45.42780428,1,1
84482.14,11/8/2014 2:42,-55.42036675,-45.36885603,-55.43491803,-55.42259705,-55.39630748,-45.37611901,-45.36889612,-45.36129118,1,1
84482.14,11/8/2014 8:42,-55.1287955,-45.16701701,-55.13847678,-55.12876073,-55.11871214,-45.17426308,-45.16980315,-45.13249634,1.032,1
84482.14,11/8/2014 14:42,-55.04854259,-45.05652488,-55.06502109,-55.04899513,-55.02720484,-45.07453834,-45.0562083,-45.0377246,1.034,1
84482.14,11/8/2014 20:42,-54.94856327,-45.03315535,-54.96724927,-54.94791129,-54.93592396,-45.04131905,-45.03341267,-45.0239123,1.038,1
84482.14,11/9/2014 2:42,-54.78423111,-44.97023636,-54.79793348,-54.78534006,-54.7613131,-44.98108198,-44.97003952,-44.96005693,1.061,1
84482.14,11/9/2014 8:42,-54.66902946,-44.95638551,-54.7008086,-54.67137896,-54.62505865,-44.96746655,-44.95615613,-44.94647371,1.084,1
84482.14,11/9/2014 14:42,-54.42240234,-44.81595548,-54.43549851,-54.42247084,-54.41071934,-44.82555774,-44.81610443,-44.80697707,1.262,1
84482.14,11/9/2014 20:42,-54.38784946,-44.73162164,-54.39726302,-54.38804931,-54.37766447,-44.74121461,-44.73202283,-44.72047529,1.317,1
84482.14,11/10/2014 2:42,-54.5164273,-44.63081637,-54.52996633,-54.51672872,-54.50150844,-44.64444711,-44.63033434,-44.61954224,1.376,1
84482.14,11/10/2014 8:42,-54.51727432,-44.62564226,-54.5318238,-54.51676852,-54.50533454,-44.63715397,-44.62623129,-44.61257866,1.384,1
84482.14,11/10/2014 14:42,-54.50522776,-44.60821432,-54.60672105,-54.507187,-54.40173651,-44.67158032,-44.6085508,-44.54626471,1.385,1
84482.14,11/10/2014 20:42,-54.53298784,-44.5815779,-54.54515694,-54.53323527,-54.51923972,-44.59298384,-44.58132624,-44.57023287,1.362,1
84482.14,11/11/2014 2:42,-54.55297283,-44.56927349,-54.56337445,-54.55258065,-54.54399048,-44.57839679,-44.56945828,-44.56017464,1.334,1
84482.14,11/11/2014 8:42,-54.58997764,-44.57032609,-54.6044204,-54.58957904,-54.57584832,-44.58231557,-44.57037833,-44.55883394,1.299,1
84482.14,11/11/2014 14:42,-54.66610689,-44.60873169,-54.68991257,-54.66619981,-54.64244956,-44.6198514,-44.60883783,-44.59648715,1.277,1
84482.14,11/11/2014 20:42,-54.63793011,-44.60003539,-54.64398602,-54.63792422,-54.63174304,-44.60274233,-44.60000812,-44.5976148,1.221,1
84482.14,11/12/2014 2:42,-54.70414485,-44.55824941,-54.70939058,-54.70414863,-54.69872482,-44.5639164,-44.55816413,-44.55217393,1.146,1
84482.14,11/12/2014 8:42,-54.68492075,-44.48737933,-54.69429808,-54.68484361,-54.67536645,-44.49490645,-44.48743576,-44.4786921,1.082,1
84482.14,11/12/2014 14:42,-54.52553069,-44.38019812,-54.53633737,-54.52564548,-54.51344297,-44.38709095,-44.38015404,-44.37354628,1.057,1
84482.14,11/12/2014 20:42,-54.45683156,-44.34944718,-54.47772748,-54.45586216,-54.43761098,-44.36172722,-44.34912371,-44.33940086,1.01,1
84482.14,11/13/2014 2:42,-54.0273267,-44.34352851,-54.05048866,-54.02548337,-54.01162324,-44.34748748,-44.34388317,-44.33728743,1,1
84482.14,11/13/2014 8:42,-53.58560999,-44.34737936,-53.66866799,-53.58781067,-53.49283392,-44.36822707,-44.34783613,-44.32761357,1,1
84482.14,11/13/2014 14:42,-52.92636265,-44.31219552,-52.9621809,-52.92292289,-52.90300765,-44.31718524,-44.31217842,-44.30680626,1,1
84482.14,11/13/2014 20:42,-52.55865066,-44.27498198,-52.59005382,-52.55947953,-52.52189535,-44.29733569,-44.27466939,-44.25557967,1,1
84482.14,11/14/2014 2:42,-51.8920699,-44.0036294,-51.9219664,-51.89104564,-51.86928874,-44.02046043,-44.00375217,-43.98391987,1,1
84482.14,11/14/2014 8:42,-51.59110037,-43.69045225,-51.6062368,-51.59062118,-51.579666,-43.69695326,-43.69010142,-43.68594708,1.002,1
84482.14,11/14/2014 14:42,-51.10586372,-43.58836981,-51.13108811,-51.10500384,-51.08536706,-43.6051713,-43.58858839,-43.57005402,1.94,2
84482.14,11/14/2014 20:42,-51.04721915,-43.59212677,-51.07518158,-51.04599217,-51.03380822,-43.60212193,-43.59211616,-43.58243689,1.922,2
84482.14,11/15/2014 2:42,-50.88086346,-43.51832672,-50.89506314,-50.87990515,-50.87220577,-43.52496602,-43.51857625,-43.51062066,1.912,2
84482.14,11/15/2014 8:42,-50.80421195,-43.489569,-50.81513425,-50.80409799,-50.79385683,-43.50138967,-43.48941852,-43.4792598,1.898,2
84482.14,11/15/2014 14:42,-50.59515678,-43.53578595,-50.61405467,-50.59446791,-50.58059289,-43.54494266,-43.53582879,-43.52625219,1.911,2
84482.14,11/15/2014 20:42,-50.53374149,-43.5747331,-50.54424286,-50.53356462,-50.52146098,-43.58095449,-43.57468186,-43.56858525,1.908,2
84482.14,11/16/2014 2:42,-50.48848915,-43.76867597,-50.49600051,-50.48866628,-50.48095602,-43.77124928,-43.76872256,-43.766279,1.932,2
84482.14,11/16/2014 8:42,-50.47721053,-43.7543065,-50.48584448,-50.47715526,-50.46853388,-43.76250427,-43.75428462,-43.7467889,1.9,2
84482.14,11/16/2014 14:42,-50.51718761,-43.959702,-50.53858709,-50.51768061,-50.49416879,-44.00992135,-43.98524347,-43.84015564,1.837,2
84482.14,11/16/2014 20:42,-50.51144097,-43.98194769,-50.52350025,-50.51334848,-50.48998783,-43.9897515,-43.98186068,-43.97519302,1.601,2
84482.14,11/17/2014 2:42,-50.4829986,-44.01638787,-50.49754663,-50.48197212,-50.47157701,-44.03105297,-44.01589538,-44.00492768,1.332,1
84482.14,11/17/2014 8:42,-50.4789177,-44.07482988,-50.49141333,-50.47978964,-50.46052065,-44.08465006,-44.07464424,-44.06590385,1.094,1
84482.14,11/17/2014 14:42,-50.45635127,-44.4080985,-50.47646033,-50.45698667,-50.42940141,-44.42012945,-44.40809186,-44.39634322,1.086,1
84482.14,11/17/2014 20:42,-50.41331887,-44.54434662,-50.42994969,-50.41514765,-50.39213794,-44.57625109,-44.53951013,-44.52703079,1.001,1
84482.14,11/18/2014 2:42,-50.26930007,-44.91018632,-50.27650262,-50.26949605,-50.26027077,-44.9161055,-44.91103192,-44.89942589,1,1
84482.14,11/18/2014 8:42,-50.24816078,-45.25217899,-50.26138417,-50.24783079,-50.23802465,-45.26267852,-45.25189979,-45.24478473,1,1
84482.14,11/18/2014 14:42,-50.20632101,-45.85578597,-50.21484864,-50.20636529,-50.19767755,-45.86293409,-45.85578062,-45.84801648,1,1
84482.14,11/18/2014 20:42,-50.2402818,-46.18564518,-50.28760631,-50.23605563,-50.20548674,-46.20609436,-46.18488255,-46.16755706,1,1
84482.14,11/19/2014 2:42,-50.35185633,-46.41312177,-50.36604152,-50.35129006,-50.34139412,-46.42134294,-46.41325206,-46.4041591,1,1
84482.14,11/19/2014 8:42,-50.554036,-46.59341661,-50.56968121,-50.55410898,-50.53954663,-46.64022362,-46.59538119,-46.54152574,1,1
84482.14,11/19/2014 14:42,-50.82115826,-46.90032605,-50.85107597,-50.82309949,-50.77932132,-46.91723527,-46.90059982,-46.88162949,1.399,1
84482.14,11/19/2014 20:42,-50.87413434,-46.97111207,-50.8934209,-50.87482954,-50.85277021,-46.99677848,-46.9696955,-46.95703105,1.289,1
84482.14,11/20/2014 2:42,-50.76688794,-47.14848495,-50.78099483,-50.76822731,-50.74486507,-47.16071007,-47.14885662,-47.13521713,1.248,1
84482.14,11/20/2014 8:42,-50.66176281,-47.18056583,-50.6758088,-50.66161603,-50.64792541,-47.19141536,-47.18050667,-47.16964028,1.129,1
84482.14,11/20/2014 14:42,-50.37012416,-47.35503959,-50.37560373,-50.37014597,-50.36432044,-47.35863135,-47.3550588,-47.35144626,1.137,1
84482.14,11/20/2014 20:42,-50.23033102,-47.38163341,-50.25317323,-50.22940029,-50.21406528,-47.39084422,-47.38148471,-47.3730913,1.086,1
84482.14,11/21/2014 2:42,-50.10848926,-47.46233629,-50.12104889,-50.11156266,-50.07358105,-47.46940115,-47.46245395,-47.45485763,1.079,1
84482.14,11/21/2014 8:42,-49.97212834,-47.46070514,-49.99220268,-49.97444112,-49.9404995,-47.46817058,-47.46076508,-47.453794,1.068,1
84482.14,11/21/2014 14:42,-49.84032683,-47.50191875,-49.89026957,-49.83747623,-49.80738111,-47.52590536,-47.50263891,-47.47556449,1.057,1
84482.14,11/21/2014 20:42,-49.82849496,-47.50881142,-49.83791366,-49.8285629,-49.81789015,-47.52022563,-47.50868229,-47.49835601,1.037,1
84482.14,11/22/2014 2:42,-49.76715048,-47.57526143,-49.77340333,-49.76730494,-49.76053511,-47.58215192,-47.57516686,-47.56891415,1.015,1
84482.14,11/22/2014 8:42,-49.66223191,-47.6934547,-49.67478529,-49.66172275,-49.6517109,-47.70447021,-47.69325313,-47.68410149,1.003,1
84482.14,11/22/2014 14:42,-49.48543353,-47.95467052,-49.52071673,-49.48255664,-49.46721901,-47.98139613,-47.96103894,-47.89939523,1.039,1
84482.14,11/22/2014 20:42,-49.44542936,-48.03150268,-49.4557865,-49.44697441,-49.42712181,-48.03986439,-48.03185362,-48.0211014,1.006,1
84482.14,11/23/2014 2:42,-49.14825119,-48.22463954,-49.1597833,-49.14926442,-49.1336954,-48.22860219,-48.22463636,-48.22017195,1,1
84482.14,11/23/2014 8:42,-48.90165267,-48.54647206,-48.91674636,-48.9009682,-48.88968264,-48.55349414,-48.54655311,-48.53960628,1,1
84482.14,11/23/2014 14:42,-48.60423711,-48.85784654,-48.6988922,-48.58987736,-48.51765091,-48.86648509,-48.85814727,-48.84794065,1.075,1
84482.14,11/23/2014 20:42,-48.40862981,-48.91903762,-48.4204632,-48.40833663,-48.39780705,-48.93307612,-48.91937164,-48.90378073,1.005,1
84482.14,11/24/2014 2:42,-48.09026689,-49.13344089,-48.10651996,-48.09167563,-48.0639061,-49.14186931,-49.13355284,-49.12421737,1,1
84482.14,11/24/2014 8:42,-47.79342185,-49.37364586,-47.80893769,-47.79266405,-47.77910417,-49.37935901,-49.37397699,-49.36506477,1,1
84482.14,11/24/2014 14:42,-47.44536576,-49.64320105,-47.46095757,-47.44601491,-47.42856789,-49.65969917,-49.64349522,-49.62573054,1.167,1
84482.14,11/24/2014 20:42,-47.35845755,-49.68665417,-47.40973061,-47.35209396,-47.33343205,-49.6973323,-49.68623905,-49.6783247,1.02,1
84482.14,11/25/2014 2:42,-47.04209869,-49.87560507,-47.05913925,-47.04095548,-47.02991225,-49.90030432,-49.87363505,-49.86253219,1,1
84482.14,11/25/2014 8:42,-46.88654516,-50.08648353,-46.89758805,-46.88722315,-46.87122307,-50.11024332,-50.08358629,-50.07914634,1,1
84482.14,11/25/2014 14:42,-46.59107629,-50.46762064,-46.59774772,-46.59095322,-46.58494608,-50.47909931,-50.46732784,-50.45838526,1.001,1
84482.14,11/25/2014 20:42,-46.44277858,-50.65788939,-46.45531236,-46.44216669,-46.43316335,-50.66883957,-50.65755686,-50.64778691,1,1
84482.14,11/26/2014 2:42,-46.41885087,-50.77562281,-46.42665129,-46.41894034,-46.40938462,-50.78016432,-50.77578255,-50.77042321,1,1
84482.14,11/26/2014 8:42,-46.30644299,-50.99467028,-46.31700905,-46.3068025,-46.29308976,-51.00241194,-50.99464151,-50.98716317,1,1
84482.14,11/26/2014 14:42,-46.10689128,-51.22229982,-46.11720587,-46.10666152,-46.09746536,-51.22738492,-51.22307311,-51.21023032,1.006,1
84482.14,11/26/2014 20:42,-46.0220526,-51.30473055,-46.03299799,-46.0219475,-46.01255808,-51.31525081,-51.30470141,-51.29527911,1,1
84482.14,11/27/2014 2:42,-45.66895407,-51.55472333,-45.68565492,-45.6679036,-45.65838212,-51.56327528,-51.55502647,-51.54404756,1,1
84482.14,11/27/2014 8:42,-45.35412759,-51.71640651,-45.36487059,-45.35428564,-45.34365402,-51.72394957,-51.71653612,-51.70833688,1,1
84482.14,11/27/2014 14:42,-44.97353981,-51.98972628,-45.01151545,-44.97313979,-44.94406104,-52.01411383,-51.98801604,-51.97340632,1,1
84482.14,11/27/2014 20:42,-44.70358878,-52.21077698,-44.84696085,-44.7033096,-44.57468713,-52.2655422,-52.21623585,-52.13609351,1,1
84482.14,11/28/2014 2:42,-44.33489635,-52.37324643,-44.45374764,-44.31699509,-44.3049785,-52.38261165,-52.37334189,-52.36361992,1,1
84482.14,11/28/2014 8:42,-44.03898642,-52.56311305,-44.04736408,-44.03951394,-44.02778569,-52.57310953,-52.56281614,-52.5546841,1,1
84482.14,11/28/2014 14:42,-43.55483882,-52.94785987,-43.57239031,-43.55336612,-43.54245586,-52.95581999,-52.94782411,-52.93941191,1.891,2
84482.14,11/28/2014 20:42,-43.44857641,-53.01583139,-43.4557915,-43.44879017,-43.43979832,-53.02088891,-53.01609519,-53.00854906,1.008,1
84482.14,11/29/2014 2:42,-42.93312561,-53.20618367,-42.94037799,-42.93307978,-42.92692469,-53.21050745,-53.20646166,-53.20028464,1,1
84482.14,11/29/2014 8:42,-42.65363248,-53.32526168,-42.67094373,-42.65424177,-42.62415243,-53.33837333,-53.32480064,-53.31436619,1,1
84482.14,11/29/2014 14:42,-42.32417833,-53.76827532,-42.33945219,-42.32421853,-42.30996968,-53.77615861,-53.76836822,-53.75913514,1.977,2
84482.14,11/29/2014 20:42,-42.29666386,-53.85050363,-42.3174515,-42.29493484,-42.28542017,-53.88832223,-53.84673612,-53.84380921,1.741,2
84482.14,11/30/2014 2:42,-42.66941656,-54.00652227,-42.67915512,-42.67025195,-42.65421041,-54.01135267,-54.00644204,-54.00228498,1.613,2
84482.14,11/30/2014 8:42,-42.6591845,-54.21834826,-42.6668193,-42.65942573,-42.6506823,-54.22644992,-54.21829481,-54.21087455,1.077,1
84482.14,11/30/2014 14:42,-42.41057057,-54.39950962,-42.41889237,-42.41042263,-42.40289567,-54.4067386,-54.39960104,-54.39235846,1.009,1
84482.14,11/30/2014 20:42,-42.14735952,-54.47488411,-42.16013241,-42.14677103,-42.13623851,-54.48148406,-54.47517494,-54.46666559,1.002,1
84482.14,12/1/2014 2:42,-41.77664131,-54.57672593,-41.79116959,-41.77683409,-41.76077884,-54.58285135,-54.5766281,-54.57097216,1.042,1
84482.14,12/1/2014 8:42,-41.68133469,-54.56890699,-41.71764735,-41.68145319,-41.64226436,-54.59551303,-54.5690116,-54.54374257,1.021,1
